fra,strate2,jour,PourAvec,tx_indic_7J_DC,tx_indic_7J_hosp,tx_indic_7J_SC,tx_prev_hosp,tx_prev_SC
FR,0,2022-02-12,1,NA,13.2012227669837,1.85502509536058,322312472793896,4.38203116904054
FR,0,2022-02-12,2,NA,6.55740196359994,0.557252518606311,156745895607979,0.78670943803244
FR,0,2022-02-13,0,2.82649205293094,19.2073321319625,2.34075857414576,479877857399825,5.16576064708043
FR,0,2022-02-13,1,NA,12.8510774678595,1.80287579549101,323549156190804,4.37160130906663
FR,0,2022-02-13,2,NA,6.35625466410301,0.537882778654755,156328701209022,0.794159338013807
FR,0,2022-02-14,0,2.69090387327005,18.3312238941536,2.24241989439171,495343849761145,5.2804891067935
FR,0,2022-02-14,1,NA,12.3251145291749,1.71049703572205,333487322765948,4.44014038889521
FR,0,2022-02-14,2,NA,6.00610936497872,0.531922858669661,161856526995197,0.840348717898288
FR,0,2022-02-15,0,2.67749405330359,17.6100735759572,2.15600105460784,481889330394795,5.11957126719595
FR,0,2022-02-15,1,NA,11.8766305502965,1.66579763583384,324577242388232,4.30604218923059
FR,0,2022-02-15,2,NA,5.73344302566066,0.490203418774001,157312088006562,0.813529077965364
FR,0,2022-02-16,0,2.61193493346755,16.8114442979546,2.0740521548128,468852005427401,4.96163338759095
FR,0,2022-02-16,1,NA,11.291068411761,1.59427859601271,314430478613609,4.18535380953243
FR,0,2022-02-16,2,NA,5.52037588619354,0.479773558800086,154421526813792,0.776279578058525
FR,0,2022-02-17,0,2.60001509349736,16.094763919747,1.99657319500657,456574570258107,4.87223458781454
FR,0,2022-02-17,1,NA,10.7472257131212,1.50636977623257,305848193835074,4.0914850697672
FR,0,2022-02-17,2,NA,5.34753820662581,0.490203418774001,150726376423033,0.780749518047345
FR,0,2022-02-18,0,2.54339585363897,15.6298901609096,1.90717439523016,44329884849131,4.71280672821327
FR,0,2022-02-18,1,NA,10.4119802139596,1.43485073641144,297131810856873,3.96334679008767
FR,0,2022-02-18,2,NA,5.21790994695001,0.472323658818719,146167037634436,0.749459938125601
FR,0,2022-02-19,0,2.45846699385137,15.1843861420239,1.83565535540903,422051733744449,4.46845000882441
FR,0,2022-02-19,1,NA,10.0394852148912,1.38121145654559,282962101092312,3.7756093105572
FR,0,2022-02-19,2,NA,5.1449009271326,0.454443898863436,139089632652137,0.692840698267205
FR,0,2022-02-20,0,2.34820847412713,14.7180224031902,1.75370645561398,421932535344747,4.44461032888403
FR,0,2022-02-20,1,NA,9.66252027583404,1.32757217667974,282902501892461,3.74580971063173
FR,0,2022-02-20,2,NA,5.05550212735619,0.426134278934238,139030033452286,0.6988006182523
FR,0,2022-02-21,0,2.26774955432836,13.9655825050721,1.69708721575558,433003086717059,4.55188888861573
FR,0,2022-02-21,1,NA,9.12612747717555,1.28585273678408,289234916876623,3.81285881046404
FR,0,2022-02-21,2,NA,4.83945502789652,0.411234478971503,143768169840436,0.739030078151686
FR,0,2022-02-22,0,2.1753707945594,13.2697618468123,1.58980865602389,41802878775451,4.37011132907035
FR,0,2022-02-22,1,NA,8.62400421843137,1.18602407703375,280131139099392,3.66535079083296
FR,0,2022-02-22,2,NA,4.64575762838096,0.403784578990135,137897648655118,0.704760538237394
FR,0,2022-02-23,0,2.14259123464138,12.6782397882917,1.51828961620276,404604067988085,4.19429368951007
FR,0,2022-02-23,1,NA,8.29024869926609,1.12940483717536,271116760121937,3.53125259116834
FR,0,2022-02-23,2,NA,4.38799108902563,0.388884779027399,133487307866148,0.663041098341734
FR,0,2022-02-24,0,2.01594293495813,12.0509582098606,1.40803109647851,39177534022017,4.01698606995352
FR,0,2022-02-24,1,NA,7.87156432031322,1.0653356973356,262370577543811,3.38970449152235
FR,0,2022-02-24,2,NA,4.17939388954734,0.342695399142919,129404762676359,0.627281578431169
FR,0,2022-02-25,0,1.92654413518171,11.4728459713064,1.33800203665366,379125410051807,3.86947805032244
FR,0,2022-02-25,1,NA,7.5571785410995,1.00573649748465,254443883963636,3.25411631186145
FR,0,2022-02-25,2,NA,3.91566743020692,0.332265539169004,124681526088171,0.61536173846098
FR,0,2022-02-26,0,1.86843491532704,11.0720413523088,1.28734271678036,362705830492873,3.67876061079942
FR,0,2022-02-26,1,NA,7.34709136162493,0.958057137603899,243999124189758,3.10362833223783
FR,0,2022-02-26,2,NA,3.7249499906839,0.329285579176457,118706706303115,0.575132278561594
FR,0,2022-02-27,0,1.76264633559162,10.7993750129908,1.28585273678408,362422734293581,3.69962033074725
FR,0,2022-02-27,1,NA,7.20852322197148,0.947627277629984,244073623189572,3.11554817220801
FR,0,2022-02-27,2,NA,3.59085179101928,0.338225459154098,118349111104009,0.584072158539236
FR,0,2022-02-28,0,1.77307619556554,10.4000603739894,1.2396633568996,372360900868725,3.79199909051621
FR,0,2022-02-28,1,NA,6.97459636255654,0.913357737715692,250242140374144,3.17365739206268
FR,0,2022-02-28,2,NA,3.42546401143291,0.32630561918391,122118760494581,0.618341698453527
FR,0,2022-03-01,0,1.70304713574068,10.0797146747906,1.2396633568996,359263976701481,3.6176714309522
FR,0,2022-03-01,1,NA,6.72129976319003,0.908887797726872,241093663197025,3.00975959247259
FR,0,2022-03-01,2,NA,3.3584149116006,0.33077555917273,118170313504456,0.607911838479612
FR,0,2022-03-02,0,1.62556817593445,9.79065855551356,1.17857417705239,347463335130994,3.47016341132112
FR,0,2022-03-02,1,NA,6.4352236039055,0.856738497857297,232675276218079,2.88460127278561
FR,0,2022-03-02,2,NA,3.35543495160806,0.321835679195089,114788058912915,0.585562138535509
FR,0,2022-03-03,0,1.61811827595309,9.61633089594956,1.15324451711574,340341230748807,3.32265539169004
FR,0,2022-03-03,1,NA,6.27281578431169,0.826938897931826,226864354232612,2.74901309312472
FR,0,2022-03-03,2,NA,3.34351511163787,0.32630561918391,113476876516194,0.573642298565321
FR,0,2022-03-04,0,1.57341887606488,9.49117257626258,1.1159950172089,330388164373699,3.21090689196952
FR,0,2022-03-04,1,NA,6.10146808474023,0.792669358017534,219950847049903,2.6432245133893
FR,0,2022-03-04,2,NA,3.38970449152235,0.323325659191363,110437317323796,0.567682378580226
FR,0,2022-03-05,0,1.48700003628101,9.45839301634456,1.12195493719399,317008144007163,3.08127863229372
FR,0,2022-03-05,1,NA,6.00461938498245,0.792669358017534,210712971073007,2.5299860336725
FR,0,2022-03-05,2,NA,3.45377363136211,0.329285579176457,106295172934156,0.551292598621217
FR,0,2022-03-06,0,1.46614031633318,9.41816355644517,1.07576555730951,319272913601498,3.09766841225273
FR,0,2022-03-06,1,NA,5.93012038516877,0.759889798099516,211949654469914,2.53892591365015
FR,0,2022-03-06,2,NA,3.4880431712764,0.315875759209995,107323259131585,0.558742498602585
FR,0,2022-03-07,0,1.40505113648597,9.52991205616569,1.03553609741012,330999056172171,3.17067743207014
FR,0,2022-03-07,1,NA,5.94055024514268,0.722640298192677,218743963252921,2.58213533354208
FR,0,2022-03-07,2,NA,3.58936181102301,0.312895799217448,11225509291925,0.588542098528056
FR,0,2022-03-08,0,1.36333169659031,9.45392307635574,0.993816657514465,324055749389537,3.07233875231608
FR,0,2022-03-08,1,NA,5.86754122532528,0.692840698267205,213678031265591,2.48379665378802
FR,0,2022-03-08,2,NA,3.58638185103046,0.300975959247259,110377718123945,0.588542098528056
FR,0,2022-03-09,0,1.32161225669465,9.45988299634083,0.971466957570361,319719907600381,2.96953013257321
FR,0,2022-03-09,1,NA,5.89734082525075,0.669001018326828,210310676474013,2.39141789401906
FR,0,2022-03-09,2,NA,3.56254217109008,0.302465939243533,109409231126368,0.578112238554141
FR,0,2022-03-10,0,1.21284371696668,9.40773369647126,0.98338679754055,314177182014243,2.88609125278189
FR,0,2022-03-10,1,NA,5.83625164540353,0.673470958315649,205885435885081,2.31691889420539
FR,0,2022-03-10,2,NA,3.57148205106772,0.309915839224901,108291746129162,0.5691723585765
FR,0,2022-03-11,0,1.16963429707474,9.5746114560539,0.981896817544276,311182322221733,2.78328263303901
FR,0,2022-03-11,1,NA,5.9450201851315,0.661551118345461,20408256008959,2.23199003441779
FR,0,2022-03-11,2,NA,3.62959127092239,0.320345699198815,107099762132144,0.551292598621217
FR,0,2022-03-12,0,1.1949639570114,9.6759300958005,0.966997017581541,302659636643048,2.70282371324024
FR,0,2022-03-12,1,NA,6.00014944499363,0.65708117835664,198331237303974,2.17686077455567
FR,0,2022-03-12,2,NA,3.67578065080687,0.309915839224901,104328399339075,0.525962938684567
FR,0,2022-03-13,0,1.20688379698158,9.78767859552102,0.969976977574088,306339887233844,2.70133373324396
FR,0,2022-03-13,1,NA,6.0806083647924,0.658571158352914,200670505898123,2.1753707945594
FR,0,2022-03-13,2,NA,3.70707023072862,0.311405819221174,105669381335721,0.525962938684567
FR,0,2022-03-14,0,1.14579461713437,10.0171355149471,0.959547117600173,320107302399412,2.78775257302783
FR,0,2022-03-14,1,NA,6.16404724458372,0.645161338386452,208373702478857,2.21709023445506
FR,0,2022-03-14,2,NA,3.85308827036343,0.314385779213721,111733599920554,0.570662338572773
FR,0,2022-03-15,0,1.10854511722753,10.3136415342056,0.944647317637437,317931931604852,2.68047401329613
FR,0,2022-03-15,1,NA,6.38009434404338,0.643671358390178,20680922348277,2.13663131465628
FR,0,2022-03-15,2,NA,3.9335471901622,0.300975959247259,111122708122082,0.543842698639849
FR,0,2022-03-16,0,1.11152507722008,10.5088289137174,0.965507037585267,313983484614727,2.608954973475
FR,0,2022-03-16,1,NA,6.54995206361857,0.673470958315649,204455055088658,2.0904419347718
FR,0,2022-03-16,2,NA,3.95887685009885,0.292036079269618,109528429526069,0.518513038703199
FR,0,2022-03-17,0,1.1100350972238,10.8142748129535,0.958057137603899,312508404418416,2.55531569360916
FR,0,2022-03-17,1,NA,6.77493904305588,0.666021058334281,203099173292049,2.03531267490968
FR,0,2022-03-17,2,NA,4.03933576989762,0.292036079269618,109409231126368,0.520003018699472
FR,0,2022-03-18,0,1.06831565732814,10.9304932526628,0.964017057588993,310765127822776,2.47783673380293
FR,0,2022-03-18,1,NA,6.8583779228472,0.67794089830447,202473381693614,1.96975355507365
FR,0,2022-03-18,2,NA,4.07211532981564,0.286076159284524,108291746129162,0.508083178729284
FR,0,2022-03-19,0,1.01318639746602,10.9215533726852,0.968486997577814,302853334042564,2.44952711387373
FR,0,2022-03-19,1,NA,6.86582782282856,0.680920858297017,197705445705539,1.95187379511836
FR,0,2022-03-19,2,NA,4.05572554985663,0.287566139280797,105147888337025,0.497653318755369
FR,0,2022-03-20,0,1.0087164574772,10.9632728125809,0.964017057588993,306965678832279,2.45995697384765
FR,0,2022-03-20,1,NA,6.86582782282856,0.663041098341734,199970215299874,1.94144393514445
FR,0,2022-03-20,2,NA,4.09744498975229,0.300975959247259,106995463532404,0.518513038703199
FR,0,2022-03-21,0,0.995306637510738,11.1688900520666,0.956567157607625,32281906599263,2.52253613369114
FR,0,2022-03-21,1,NA,7.05505528235531,0.664531078338008,209401788676286,1.98763331502893
FR,0,2022-03-21,2,NA,4.1138347697113,0.292036079269618,113417277316343,0.534902818662208
FR,0,2022-03-22,0,0.972956937566635,11.3566275315971,0.999776577499559,321060889597027,2.49720647375449
FR,0,2022-03-22,1,NA,7.13253424216153,0.689860738274658,207584013080832,1.95634373510718
FR,0,2022-03-22,2,NA,4.22409328943554,0.309915839224901,113476876516194,0.540862738647302
FR,0,2022-03-23,0,0.937197417656069,11.7037928707288,1.02212627744366,320122202199374,2.45846699385137
FR,0,2022-03-23,1,NA,7.27110238181497,0.683900818289564,207271117281615,1.92356417518917
FR,0,2022-03-23,2,NA,4.43269048891384,0.338225459154098,112851084917759,0.534902818662208
FR,0,2022-03-24,0,0.946137297633711,12.047978249868,1.04000603739894,321343985796319,2.40780767397807
FR,0,2022-03-24,1,NA,7.47969958129327,0.700290598248573,207435015081205,1.89674453525624
FR,0,2022-03-24,2,NA,4.56827866857473,0.339715439150372,113908970715114,0.511063138721831
FR,0,2022-03-25,0,0.996796617507012,12.2595554093389,1.05192587736913,319630508800604,2.36757821407869
FR,0,2022-03-25,1,NA,7.60336792098398,0.712210438218762,206094033084559,1.85353511536431
FR,0,2022-03-25,2,NA,4.65618748835487,0.339715439150372,113536475716045,0.514043098714378
FR,0,2022-03-26,0,1.01467637746229,12.5411616286346,1.05490583736168,312538204018342,2.28115937429482
FR,0,2022-03-26,1,NA,7.80749518047345,0.721150318196403,202085986894583,1.79989583549846
FR,0,2022-03-26,2,NA,4.7336664481611,0.333755519165277,110452217123759,0.48126353879636
FR,0,2022-03-27,0,0.980406837548003,12.8793870877887,1.09513529726107,319913604999896,2.36161829409359
FR,0,2022-03-27,1,NA,8.03397213990704,0.771809638069704,206496327683553,1.86694493533077
FR,0,2022-03-27,2,NA,4.84541494788162,0.323325659191363,113417277316343,0.494673358762822
FR,0,2022-03-28,0,0.995306637510738,13.4217398064322,1.1949639570114,340922322947353,2.52104615369486
FR,0,2022-03-28,1,NA,8.21127975946359,0.81203909796909,217656277855642,1.94144393514445
FR,0,2022-03-28,2,NA,5.21046004696864,0.382924859042305,123266045091712,0.579602218550415
FR,0,2022-03-29,0,1.04596595738404,13.9730324050534,1.25307317686606,343648986340534,2.55084575362033
FR,0,2022-03-29,1,NA,8.54652525862514,0.849288597875929,218594965253294,1.95336377511464
FR,0,2022-03-29,2,NA,5.42650714642831,0.403784578990135,12505402108724,0.597481978505698
FR,0,2022-03-30,0,1.10705513723126,14.4438660838759,1.30075253674682,346420349133603,2.56872551357562
FR,0,2022-03-30,1,NA,8.86687095782396,0.871638297820033,220174344049344,1.94144393514445
FR,0,2022-03-30,2,NA,5.57699512605194,0.429114238926785,126246005084259,0.627281578431169
FR,0,2022-03-31,0,1.08619541728343,14.6912027632573,1.33949201664993,347701731930398,2.57170547356816
FR,0,2022-03-31,1,NA,9.05460843735442,0.896967957756683,221142831046922,1.93250405516681
FR,0,2022-03-31,2,NA,5.63659432590288,0.442524058893247,126558900883476,0.639201418401357
FR,0,2022-04-01,0,1.0876853972797,15.0994572822363,1.40207117649342,348551020528274,2.54339585363897
FR,0,2022-04-01,1,NA,9.27959541679173,0.926767557682154,220964033447369,1.89525455525997
FR,0,2022-04-01,2,NA,5.81986186544453,0.475303618811266,127586987080905,0.648141298378999
FR,0,2022-04-02,0,1.07576555730951,15.2082258219642,1.41697097645616,339179046351713,2.47485677381038
FR,0,2022-04-02,1,NA,9.29598519675074,0.922297617693334,215555406060896,1.84608521538294
FR,0,2022-04-02,2,NA,5.91224062521349,0.494673358762822,123623640290817,0.628771558427442
FR,0,2022-04-03,0,1.10258519724243,15.2812348417816,1.40058119649715,345734958335317,2.48975657377312
FR,0,2022-04-03,1,NA,9.36303429658305,0.905907837734324,220308442249009,1.86843491532704
FR,0,2022-04-03,2,NA,5.91820054519858,0.494673358762822,125426516086308,0.621321658446075
FR,0,2022-04-04,0,1.10854511722753,15.3065645017183,1.39015133652323,365670890685457,2.62683473343029
FR,0,2022-04-04,1,NA,9.44200323638555,0.923787597689607,230946899422402,1.94740385512954
FR,0,2022-04-04,2,NA,5.86456126533273,0.466363738833624,134723991263055,0.679430878300743
FR,0,2022-04-05,0,1.10407517723871,15.381063501532,1.3692916165754,365015299487097,2.59405517351227
FR,0,2022-04-05,1,NA,9.41071365646381,0.893987997764136,229278121826575,1.90568441523388
FR,0,2022-04-05,2,NA,5.97034984506815,0.475303618811266,135737177660521,0.688370758278385
FR,0,2022-04-06,0,1.08917537727597,15.4674823413158,1.3692916165754,367399267481134,2.60299505348991
FR,0,2022-04-06,1,NA,9.39879381649362,0.898457937752957,229784715025308,1.9101543552227
FR,0,2022-04-06,2,NA,6.06868852482221,0.470833678822445,137614552455826,0.692840698267205
FR,0,2022-04-07,0,1.11450503721262,15.8027278404774,1.34247197664248,368501852678377,2.5582956536017
FR,0,2022-04-07,1,NA,9.45392307635574,0.865678377834938,229233422426687,1.87588481530841
FR,0,2022-04-07,2,NA,6.34880476412164,0.476793598807539,13926843025169,0.682410838293291
FR,0,2022-04-08,0,1.10258519724243,15.9964252399929,1.3409819966462,368665750477967,2.54488583363524
FR,0,2022-04-08,1,NA,9.58355133603154,0.883558137790221,229680416425569,1.89078461527115
FR,0,2022-04-08,2,NA,6.4128739039614,0.457423858855983,138985334052398,0.654101218364093
FR,0,2022-04-09,0,1.16218439709338,16.3257108191694,1.3916413165195,359651371500512,2.50316639373958
FR,0,2022-04-09,1,NA,9.83684793539804,0.925277577685881,225135977436935,1.86694493533077
FR,0,2022-04-09,2,NA,6.48886288377135,0.466363738833624,134515394063577,0.63622145840881
FR,0,2022-04-10,0,1.17708419705611,16.4285194389123,1.4199509364487,365447393686016,2.5359459536576
FR,0,2022-04-10,1,NA,9.86217759533469,0.934217457663522,229069524627097,1.89823451525252
FR,0,2022-04-10,2,NA,6.56634184357758,0.485733478785181,136377869058919,0.637711438405084
FR,0,2022-04-11,0,1.19943389700022,16.6624462983272,1.45273049636672,387052103631983,2.73411329316198
FR,0,2022-04-11,1,NA,9.93667659514837,0.952097217618805,240557270398366,2.02637279493204
FR,0,2022-04-11,2,NA,6.72576970317885,0.500633278747916,146494833233616,0.707740498229941
FR,0,2022-04-12,0,1.22476355693687,16.950012437608,1.48104011629592,387722594630306,2.7162335332067
FR,0,2022-04-12,1,NA,10.1840132745298,0.974446917562908,240497671198515,2.00551307498421
FR,0,2022-04-12,2,NA,6.76599916307824,0.50659319873301,14722492343179,0.710720458222488
FR,0,2022-04-13,0,1.23668339690705,16.7831346780254,1.5048797962363,385219428236566,2.68345397328868
FR,0,2022-04-13,1,NA,10.0782246947944,1.01020643747347,238203102004254,1.99359323501402
FR,0,2022-04-13,2,NA,6.70490998323102,0.494673358762822,147016326232312,0.689860738274658
FR,0,2022-04-14,0,1.26052307684743,16.5477178386142,1.57639883605743,382641762843013,2.65663433335576
FR,0,2022-04-14,1,NA,10.021605454936,1.05788579735423,236102230209508,1.94740385512954
FR,0,2022-04-14,2,NA,6.52611238367819,0.518513038703199,146539532633505,0.709230478226215
FR,0,2022-04-15,0,1.28734271678036,16.2914412792551,1.55404913611332,377486432055906,2.59107521351972
FR,0,2022-04-15,1,NA,9.87558741530116,1.02659621743248,233360667016365,1.89823451525252
FR,0,2022-04-15,2,NA,6.41585386395395,0.52745291868084,144125765039541,0.692840698267205
FR,0,2022-04-16,0,1.28287277679154,16.0247348599221,1.50040985624748,364568305488215,2.44654715388119
FR,0,2022-04-16,1,NA,9.66550023582658,0.978916857551729,225538272035929,1.79095595552082
FR,0,2022-04-16,2,NA,6.35923462409555,0.521492998695746,139030033452286,0.655591198360366
FR,0,2022-04-17,0,1.25903309685116,15.7550484805966,1.51679963620648,366102984884376,2.50167641374331
FR,0,2022-04-17,1,NA,9.53289201615824,0.995306637510738,226655757033134,1.82820545542766
FR,0,2022-04-17,2,NA,6.22215646443839,0.521492998695746,139447227851242,0.673470958315649
FR,0,2022-04-18,0,1.2679729768288,14.4587658838386,1.44081065639653,374759768662726,2.61193493346755
FR,0,2022-04-18,1,NA,8.89667055774943,0.946137297633711,23181108782024,1.90717439523016
FR,0,2022-04-18,2,NA,5.5620953260892,0.494673358762822,142948680842485,0.704760538237394
FR,0,2022-04-19,0,1.26946295682507,14.1384201846398,1.47955013629965,391492244020878,2.78477261303528
FR,0,2022-04-19,1,NA,8.61208437846118,0.969976977574088,240974464797323,2.01147299496931
FR,0,2022-04-19,2,NA,5.52633580617863,0.509573158725558,150517779223555,0.773299618065978
FR,0,2022-04-20,0,1.27840283680271,14.0177318049417,1.47359021631455,381598776845621,2.75348303311354
FR,0,2022-04-20,1,NA,8.5316254586624,0.950607237622531,235670136010589,1.98465335503638
FR,0,2022-04-20,2,NA,5.48610634627925,0.52298297869202,145928640835032,0.768829678077157
FR,0,2022-04-21,0,1.28585273678408,13.883633605277,1.42293089644125,375579257660676,2.69686379325514
FR,0,2022-04-21,1,NA,8.47500621880401,0.929747517674701,23191538641998,1.94293391514072
FR,0,2022-04-21,2,NA,5.40862738647302,0.493183378766548,143663871240697,0.753929878114421
FR,0,2022-04-22,0,1.27840283680271,13.7376155656422,1.43336075641516,367890960879905,2.63577461340793
FR,0,2022-04-22,1,NA,8.34686793912448,0.938687397652343,228652330228141,1.90270445524134
FR,0,2022-04-22,2,NA,5.39074762651774,0.494673358762822,139238630651764,0.733070158166591
FR,0,2022-04-23,0,1.29926255675054,13.6348069458993,1.44379061638908,35370635131538,2.53147601366878
FR,0,2022-04-23,1,NA,8.2559791593518,0.943157337641164,220561738848375,1.83565535540903
FR,0,2022-04-23,2,NA,5.37882778654755,0.500633278747916,133144612467005,0.695820658259752
FR,0,2022-04-24,0,1.33055213667229,13.5483881061155,1.3976012365046,35528573011143,2.51955617369859
FR,0,2022-04-24,1,NA,8.13380079965737,0.901437897745504,221947420244909,1.82373551543884
FR,0,2022-04-24,2,NA,5.41458730645812,0.496163338759095,133338309866521,0.695820658259752
FR,0,2022-04-25,0,1.31714231670583,14.0132618649528,1.39909121650087,368799848677632,2.61640487345637
FR,0,2022-04-25,1,NA,8.39454729900524,0.904417857738051,230052911424638,1.89227459526742
FR,0,2022-04-25,2,NA,5.6187145659476,0.494673358762822,138746937252994,0.72413027818895
FR,0,2022-04-26,0,1.30373249673937,13.3591606465887,1.3409819966462,360262263298984,2.59107521351972
FR,0,2022-04-26,1,NA,8.07420159980642,0.859718457849844,225314775036488,1.86694493533077
FR,0,2022-04-26,2,NA,5.28495904678232,0.48126353879636,134947488262496,0.72413027818895
FR,0,2022-04-27,0,1.29330263676545,12.6111906884594,1.27244291681762,34956420692574,2.5359459536576
FR,0,2022-04-27,1,NA,7.6301875609169,0.804589197987722,218892961252549,1.8088357154761
FR,0,2022-04-27,2,NA,4.98100312754251,0.467853718829898,130671245673191,0.727110238181497
FR,0,2022-04-28,0,1.28138279679526,11.9332497901549,1.2456232768847,341384216746198,2.45101709387001
FR,0,2022-04-28,1,NA,7.15339396210936,0.782239498043619,213439634466187,1.76711627558044
FR,0,2022-04-28,2,NA,4.77985582804558,0.463383778841077,127944582280011,0.683900818289564
FR,0,2022-04-29,0,1.26201305684371,11.3119281317089,1.18602407703375,331505649370904,2.36906819407496
FR,0,2022-04-29,1,NA,6.77642902305215,0.731580178170318,207867109280124,1.70006717574813
FR,0,2022-04-29,2,NA,4.53549910865672,0.454443898863436,12363854009078,0.669001018326828
FR,0,2022-04-30,0,1.1949639570114,10.9766826325473,1.14579461713437,31781273320515,2.23348001441407
FR,0,2022-04-30,1,NA,6.58869154352168,0.70327055824112,199359323501402,1.61960825594936
FR,0,2022-04-30,2,NA,4.38799108902563,0.442524058893247,118453409703748,0.613871758464707
FR,0,2022-05-01,0,1.17410423706357,10.560978213587,1.10556515723498,316769747207759,2.21113031446996
FR,0,2022-05-01,1,NA,6.36966448406947,0.671980978319376,198986828502334,1.59129863602016
FR,0,2022-05-01,2,NA,4.19131372951752,0.433584178915606,117782918705425,0.619831678449801
FR,0,2022-05-02,0,1.14430463713809,10.0856745947757,1.05788579735423,326588715383202,2.26774955432836
FR,0,2022-05-02,1,NA,6.08507830478122,0.639201418401357,20473815128795,1.63152809591955
FR,0,2022-05-02,2,NA,4.00059628999451,0.41868437895287,121850564095252,0.63622145840881
FR,0,2022-05-03,0,1.10854511722753,9.55673169609861,1.00722647748093,316248254209063,2.2260301144327
FR,0,2022-05-03,1,NA,5.75132278561594,0.606421858483339,198822930702744,1.59874853600153
FR,0,2022-05-03,2,NA,3.80540891048267,0.400804618997588,117425323506319,0.627281578431169
FR,0,2022-05-04,0,1.07576555730951,9.34813449662031,0.98338679754055,308187462429223,2.18729063452959
FR,0,2022-05-04,1,NA,5.61573460595505,0.59003207852433,193756998715414,1.56745895607979
FR,0,2022-05-04,2,NA,3.73239989066527,0.39335471901622,114430463713809,0.619831678449801
FR,0,2022-05-05,0,1.05192587736913,9.02629881742523,0.943157337641164,299769075450278,2.12918141467492
FR,0,2022-05-05,1,NA,5.42501716643203,0.570662338572773,188467569728643,1.53914933615059
FR,0,2022-05-05,2,NA,3.60128165099319,0.37249499906839,111301505721635,0.59003207852433
FR,0,2022-05-06,0,1.01169641746975,8.73426273815561,0.922297617693334,290173604274276,2.06958221482397
FR,0,2022-05-06,1,NA,5.20748008697609,0.572152318569047,182686447343101,1.49593991625865
FR,0,2022-05-06,2,NA,3.52678265117952,0.350145299124287,107487156931175,0.573642298565321
FR,0,2022-05-07,0,1.00424651748838,8.42881683891953,0.910377777723145,277657772305578,1.96826357507737
FR,0,2022-05-07,1,NA,4.97802316754996,0.563212438591406,175087549362106,1.42740083643007
FR,0,2022-05-07,2,NA,3.45079367136956,0.347165339131739,102570222943472,0.540862738647302
FR,0,2022-05-08,0,0.965507037585267,8.33643807915057,0.89994791774923,278194165104236,1.95485375511091
FR,0,2022-05-08,1,NA,4.885644407781,0.570662338572773,17516204836192,1.42293089644125
FR,0,2022-05-08,2,NA,3.45079367136956,0.329285579176457,103032116742317,0.531922858669661
FR,0,2022-05-09,0,0.975936897559182,8.00268255998529,0.885048117786495,286240057084114,2.02190285494322
FR,0,2022-05-09,1,NA,4.6263878884294,0.542352718643576,17946809055115,1.45422047636299
FR,0,2022-05-09,2,NA,3.37629467155589,0.342695399142919,106771966532963,0.567682378580226
FR,0,2022-05-10,0,0.947627277629984,7.90136392023869,0.862698417842391,278253764304087,1.97571347505874
FR,0,2022-05-10,1,NA,4.6040381884853,0.540862738647302,175355745761435,1.43336075641516
FR,0,2022-05-10,2,NA,3.29732573175339,0.321835679195089,102898018542652,0.542352718643576
FR,0,2022-05-11,0,0.908887797726872,7.64359738088336,0.841838697894561,270952862322347,1.91313431521525
FR,0,2022-05-11,1,NA,4.44461032888403,0.518513038703199,17058780977336,1.3752515365605
FR,0,2022-05-11,2,NA,3.19898705199933,0.323325659191363,100365052548987,0.537882778654755
FR,0,2022-05-12,0,0.882068157793948,7.36348114158393,0.795649318010081,263756258940346,1.83118541542021
FR,0,2022-05-12,1,NA,4.28071252929394,0.467853718829898,165670875785657,1.31118239672073
FR,0,2022-05-12,2,NA,3.08276861229,0.327795599180183,980853831546885,0.520003018699472
FR,0,2022-05-13,0,0.855248517861024,7.09975468224351,0.78670943803244,255918964159947,1.79095595552082
FR,0,2022-05-13,1,NA,4.11681472970385,0.455933878859709,161454232396203,1.30075253674682
FR,0,2022-05-13,2,NA,2.98293995253967,0.33077555917273,944647317637437,0.490203418774001
FR,0,2022-05-14,0,0.867168357831212,6.91648714270187,0.750949918121874,245548703385883,1.70155715574441
FR,0,2022-05-14,1,NA,4.0065562099796,0.429114238926785,15528571521163,1.22774351692941
FR,0,2022-05-14,2,NA,2.90993093272226,0.321835679195089,902629881742523,0.473813638814992
FR,0,2022-05-15,0,0.852268557868476,6.77046910306706,0.739030078151686,245518903785957,1.6792074558003
FR,0,2022-05-15,1,NA,3.92013737019574,0.411234478971503,155494312411109,1.2113537369704
FR,0,2022-05-15,2,NA,2.85033173287132,0.327795599180183,900245913748485,0.467853718829898
FR,0,2022-05-16,0,0.797139298006355,6.44565346387942,0.72413027818895,250182541174293,1.74476657563634
FR,0,2022-05-16,1,NA,3.73835981065036,0.411234478971503,157863380605184,1.2456232768847
FR,0,2022-05-16,2,NA,2.70729365322906,0.312895799217448,923191605691098,0.499143298751643
FR,0,2022-05-17,0,0.803099217991449,6.05527870485575,0.676450918308196,243000837592255,1.68218741579285
FR,0,2022-05-17,1,NA,3.42248405144037,0.366535079083296,153095444617108,1.19198399701885
FR,0,2022-05-17,2,NA,2.63279465341538,0.309915839224901,899053929751466,0.490203418774001
FR,0,2022-05-18,0,0.788199418028713,5.79155224551533,0.633241498416263,23622142860921,1.63599803590837
FR,0,2022-05-18,1,NA,3.23921651189872,0.357595199105654,14864040442825,1.16367437708965
